id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
-jUVINwjOgs,What Is Grammarly Business?,"Learn more about how Grammarly Business helps companies make the right impression with every word they write, whether it’s to customers or between co-workers.

Get started with Grammarly Business today at https://gram.ly/3ZIz2zj",2023-01-24T23:50:22Z,grammarly|business|communication|writing,27,en,en,https://i.ytimg.com/vi/-jUVINwjOgs/default.jpg,https://i.ytimg.com/vi/-jUVINwjOgs/hqdefault.jpg,PT2M11S,15271,116,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
bAh4i3_k9D4,5 Things to Check Before Sending a Message at Work #writingtips #communication #grammarly,,2023-01-17T19:20:17Z,,27,en,en,https://i.ytimg.com/vi/bAh4i3_k9D4/default.jpg,https://i.ytimg.com/vi/bAh4i3_k9D4/hqdefault.jpg,PT54S,4785,89,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
ivK8bz7IwRQ,Other Ways to Say “Thank You” #writingtips #communication #grammarly,,2023-01-11T18:31:28Z,,27,en,en,https://i.ytimg.com/vi/ivK8bz7IwRQ/default.jpg,https://i.ytimg.com/vi/ivK8bz7IwRQ/hqdefault.jpg,PT7S,4938,146,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
htsEQ2vs3PA,Grammarly Premium Helps Your Tone at Work #writingtips #communication #email #work #grammarly,,2023-01-03T18:43:45Z,,27,en,en,https://i.ytimg.com/vi/htsEQ2vs3PA/default.jpg,https://i.ytimg.com/vi/htsEQ2vs3PA/hqdefault.jpg,PT57S,18300,257,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
QiJZ1a2ORKM,Who vs. That Explained by Grammarly #english #writing #grammarly #communication #writingtips,,2022-12-29T17:36:06Z,,27,en,en,https://i.ytimg.com/vi/QiJZ1a2ORKM/default.jpg,https://i.ytimg.com/vi/QiJZ1a2ORKM/hqdefault.jpg,PT37S,2906,93,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
zyL3UVK5IF0,Each vs. Every Explained by Grammarly #english #grammar #writingtips #communicationskills #grammarly,,2022-12-21T23:21:02Z,,27,en,en,https://i.ytimg.com/vi/zyL3UVK5IF0/default.jpg,https://i.ytimg.com/vi/zyL3UVK5IF0/hqdefault.jpg,PT1M,10897,292,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
qlwaXmvurqU,How Zoom Aligned Content Teams With Grammarly Business,"Zoom’s global growth since 2020 challenged their content and social teams to scale with a rapidly changing world. Hear how Head of Content, Social Media, & Customer Advocacy, Rhonda Hughes and her team used Grammarly Business to orchestrate innovation and help drive efficiency. Get the full story at https://bit.ly/3CHhkUs",2022-11-18T19:24:05Z,,27,en,en,https://i.ytimg.com/vi/qlwaXmvurqU/default.jpg,https://i.ytimg.com/vi/qlwaXmvurqU/hqdefault.jpg,PT1M45S,548359,480,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
HVGdJTwxdvw,5 Overused Words (and Some Alternatives),Let’s add some seasoning to your writing. 🧂 #WritingTips #WritingAdvice #CommunicationTips #Communication #grammarly #shorts,2022-11-17T19:43:02Z,#communication|#9to5|#worktips|#worklife|#work|#officelife|#grammarly|#students|#professionals|#communicationtips|#writing|#writingtips|#writinglife|#writingadvice,27,en,en,https://i.ytimg.com/vi/HVGdJTwxdvw/default.jpg,https://i.ytimg.com/vi/HVGdJTwxdvw/hqdefault.jpg,PT23S,3786,176,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
kDECBQRJqA0,Introducing Grammarly’s New Tone Rewrite Suggestions #work #communication #email #grammarly,,2022-11-10T17:52:18Z,,27,en,en,https://i.ytimg.com/vi/kDECBQRJqA0/default.jpg,https://i.ytimg.com/vi/kDECBQRJqA0/hqdefault.jpg,PT1M1S,6726,123,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Vr1JyqXdEBE,"5 Phrases to Replace ""I'm Sorry"" at Work",Calling all chronic over-apologizers. 🗣 #CommunicationTips #Communication #Confidence #ConfidenceTips #WorkTips #Grammarly #shorts,2022-11-04T17:48:43Z,#worktips #|#communicationtips|#confidencetips|#grammarly|#communication|#confidence|#shorts|#worklife,27,en,en,https://i.ytimg.com/vi/Vr1JyqXdEBE/default.jpg,https://i.ytimg.com/vi/Vr1JyqXdEBE/hqdefault.jpg,PT34S,20983,550,2,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8AsSwM1HY8c,The Grammarly Text Editor SDK Launch Party 🎉,Join us to celebrate the launch of the Grammarly Text Editor SDK! 🎉 This is your chance to meet the engineering team that built the Grammarly Text Editor SDK (https://developer.grammarly.com) and ask them your burning questions. They’ll show you how to get started with the SDK and demo their favorite features.,2022-10-14T05:38:38Z,,24,en,en,https://i.ytimg.com/vi/8AsSwM1HY8c/default.jpg,https://i.ytimg.com/vi/8AsSwM1HY8c/hqdefault.jpg,PT1H32M54S,3501,31,1,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
-3-dRuBvqv8,Grammarly Basics: What You Can Get for Free,"Grammarly’s free plan delivers real-time writing suggestions that work on your desktop, browser, and mobile devices. It makes sure that everything you type is clear, compelling, and mistake-free.

Learn more at https://gram.ly/3mdyFOz",2022-10-06T01:02:28Z,grammarly|writing|writing assistant|mistake-free,27,en,en,https://i.ytimg.com/vi/-3-dRuBvqv8/default.jpg,https://i.ytimg.com/vi/-3-dRuBvqv8/hqdefault.jpg,PT1M31S,7289089,348,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
_xiBLEfIYkE,What Are Grammarly’s Writing Suggestions?,"Did you know Grammarly offers four categories of writing suggestions? They show up as color-coded underlines as you write. This video breaks down what the underlines mean and what the colors represent. 

Learn more at https://gram.ly/3T2tZrr",2022-10-06T01:02:22Z,grammarly|writing|writing suggestions|writing assistant,27,en,en,https://i.ytimg.com/vi/_xiBLEfIYkE/default.jpg,https://i.ytimg.com/vi/_xiBLEfIYkE/hqdefault.jpg,PT2M17S,11858,89,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
doTMUdBBq7A,What Is Grammarly?,"Learn more about how Grammarly delivers real-time writing suggestions that work on your desktop, browser, and mobile devices—so that everything you type is clear, compelling, and mistake-free.

Learn more at https://gram.ly/3ZHazKL",2022-10-06T01:02:34Z,grammarly|writing|grammarly basics,27,en,en,https://i.ytimg.com/vi/doTMUdBBq7A/default.jpg,https://i.ytimg.com/vi/doTMUdBBq7A/hqdefault.jpg,PT1M36S,86495,788,7,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
jVtVMfxxkGs,Where Does Grammarly Work?,"Grammarly’s sophisticated AI-powered communication assistance works where you do, including all of your favorite apps and sites. Learn where tens of millions of users worldwide use Grammarly to communicate with confidence.

Get started with Grammarly today at https://gram.ly/3y9cb3Z",2022-10-06T01:02:31Z,grammarly|writing|writing assistant,27,en,en,https://i.ytimg.com/vi/jVtVMfxxkGs/default.jpg,https://i.ytimg.com/vi/jVtVMfxxkGs/hqdefault.jpg,PT1M39S,21261,179,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
mS0KeX9qwHc,Is Grammarly Premium Worth It?,"Grammarly Premium provides compelling suggestions like full-sentence rewrites, word choice enhancements, tone detection and tone suggestions, plagiarism detection, suggestions for formatting, word and sentence variety, inclusive language, and the list goes on. Grammarly makes sure everything you type is clear, compelling, and mistake-free. 

Learn more at https://gram.ly/3ZGzYE3",2022-10-06T01:02:24Z,grammarly|grammarly premium|writing|full-sentence rewrites,27,en,en,https://i.ytimg.com/vi/mS0KeX9qwHc/default.jpg,https://i.ytimg.com/vi/mS0KeX9qwHc/hqdefault.jpg,PT2M15S,1005828,305,2,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
I4VaK9DgUZ8,50 Leaders of Change,"Learn more about Grammarly today at https://gram.ly/3J9OQWk

Welcome to “Grammarly Life,” a new series dedicated to helping you understand more about the personalities and leaders behind the beloved product and brand.

Don’t miss out on any of these videos! Subscribe to Grammarly’s YouTube channel to learn more.",2022-09-21T18:55:46Z,,27,en,en,https://i.ytimg.com/vi/I4VaK9DgUZ8/default.jpg,https://i.ytimg.com/vi/I4VaK9DgUZ8/hqdefault.jpg,PT6M15S,5003,36,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
